course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C-,Spring2021
MIS107,Introduction to Computers,3,F,Spring2021
BUS251,Business Communication,3,F,Spring2021
LAW200,Legal Environment of Business,3,F,Spring2021
MIS207,Management Information Systems,3,C,Summer2021
LAW200,Legal Environment of Business,3,D+,Summer2021
ACT201,Intro to Financial Accounting,3,C-,Summer2021
ECO101,Intro to Microeconomics,3,F,Summer2021
MIS107,Introduction to Computers,3,D,Summer2021
MGT368,Entrepreneurship,3,C,Fall2021
ACT202,Intro to Managerial Accounting,3,D,Fall2021
INB372,International Business,3,W,Fall2021
ECO101,Intro to Microeconomics,3,F,Fall2021
INB372,International Business,3,C-,Spring2022
BUS251,Business Communication,3,F,Spring2022
ECO101,Intro to Microeconomics,3,C-,Spring2022
ENG115,English Literature,3,W,Summer2022
CHN101,Chinese Language,3,F,Summer2022
BEN205,Bengali Literature,3,D+,Summer2022
BUS251,Business Communication,3,F,Summer2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
MGT212,Principles of Management,3,W,Fall2022
PHI401,Ethics / Philosophy,3,C,Fall2022
ECO104,Intro to Macroeconomics,3,W,Fall2022
POL101,Intro to Political Science,3,D+,Spring2023
BUS251,Business Communication,3,F,Spring2023
ECO104,Intro to Macroeconomics,3,C-,Spring2023
ENV107,Environmental Science,3,D+,Summer2023
ENV107L,Environmental Science Lab,1,C,Summer2023
GEO205,Geography,3,C-,Summer2023
MGT212,Principles of Management,3,F,Summer2023
BUS251,Business Communication,3,C,Summer2023
ANT101,Anthropology,3,C,Summer2023
ACT310,Intermediate Accounting I,3,C-,Fall2023
HIS101,Bangladesh History,3,D+,Fall2023
HIS102,World Civilization,3,D,Fall2023
HIS103,History of South Asia,3,F,Fall2023
